"Program","Year","Geo.Level","State","County","Region","Crop","Measurement","Type","Value"
"CENSUS",2022,"COUNTY","ARKANSAS","LONOKE",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,7
"CENSUS",2022,"COUNTY","ARKANSAS","BAXTER",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","ARKANSAS","BAXTER",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","ARKANSAS","BAXTER",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,6
"CENSUS",2022,"COUNTY","ARKANSAS","BAXTER",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,6
"CENSUS",2022,"COUNTY","ARKANSAS","CLEBURNE",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","ARKANSAS","CLEBURNE",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","ARKANSAS","CLEBURNE",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,1
"CENSUS",2022,"COUNTY","ARKANSAS","CLEBURNE",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,1
"CENSUS",2022,"COUNTY","ARKANSAS","FULTON",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","ARKANSAS","FULTON",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","ARKANSAS","FULTON",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,3
"CENSUS",2022,"COUNTY","ARKANSAS","FULTON",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,3
"CENSUS",2022,"COUNTY","ARKANSAS","MARION",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","ARKANSAS","MARION",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","ARKANSAS","MARION",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,2
"CENSUS",2022,"COUNTY","ARKANSAS","MARION",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,2
"CENSUS",2022,"COUNTY","ARKANSAS","SHARP",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","ARKANSAS","SHARP",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","ARKANSAS","SHARP",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,1
"CENSUS",2022,"COUNTY","ARKANSAS","SHARP",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,1
"CENSUS",2022,"COUNTY","ARKANSAS","GREENE",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","ARKANSAS","GREENE",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","ARKANSAS","GREENE",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,1
"CENSUS",2022,"COUNTY","ARKANSAS","GREENE",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,1
"CENSUS",2022,"COUNTY","ARKANSAS","JACKSON",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","ARKANSAS","JACKSON",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","ARKANSAS","JACKSON",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,2
"CENSUS",2022,"COUNTY","ARKANSAS","JACKSON",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,2
"CENSUS",2022,"COUNTY","ARKANSAS","LAWRENCE",NA,"STRAWBERRIES","ACRES BEARING",NA,12
"CENSUS",2022,"COUNTY","ARKANSAS","LAWRENCE",NA,"STRAWBERRIES","ACRES GROWN",NA,12
"CENSUS",2022,"COUNTY","ARKANSAS","LAWRENCE",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,6
"CENSUS",2022,"COUNTY","ARKANSAS","LAWRENCE",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,6
"CENSUS",2022,"COUNTY","ARKANSAS","WHITE",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","ARKANSAS","WHITE",NA,"STRAWBERRIES","ACRES GROWN",NA,13
"CENSUS",2022,"COUNTY","ARKANSAS","WHITE",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","ARKANSAS","WHITE",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,1
"CENSUS",2022,"COUNTY","ARKANSAS","WHITE",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,4
"CENSUS",2022,"COUNTY","ARKANSAS","WHITE",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,3
"CENSUS",2022,"COUNTY","ARKANSAS","BENTON",NA,"STRAWBERRIES","ACRES BEARING",NA,10
"CENSUS",2022,"COUNTY","ARKANSAS","BENTON",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","ARKANSAS","BENTON",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","ARKANSAS","BENTON",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,4
"CENSUS",2022,"COUNTY","ARKANSAS","BENTON",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,7
"CENSUS",2022,"COUNTY","ARKANSAS","BENTON",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,6
"CENSUS",2022,"COUNTY","ARKANSAS","CARROLL",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","ARKANSAS","CARROLL",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","ARKANSAS","CARROLL",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","ARKANSAS","CARROLL",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,1
"CENSUS",2022,"COUNTY","ARKANSAS","CARROLL",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,1
"CENSUS",2022,"COUNTY","ARKANSAS","CARROLL",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,1
"CENSUS",2022,"COUNTY","ARKANSAS","WASHINGTON",NA,"STRAWBERRIES","ACRES BEARING",NA,6
"CENSUS",2022,"COUNTY","ARKANSAS","WASHINGTON",NA,"STRAWBERRIES","ACRES GROWN",NA,6
"CENSUS",2022,"COUNTY","ARKANSAS","WASHINGTON",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,5
"CENSUS",2022,"COUNTY","ARKANSAS","WASHINGTON",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,5
"CENSUS",2022,"COUNTY","ARKANSAS","OUACHITA",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","ARKANSAS","OUACHITA",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","ARKANSAS","OUACHITA",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,1
"CENSUS",2022,"COUNTY","ARKANSAS","OUACHITA",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,1
"CENSUS",2022,"COUNTY","ARKANSAS","JEFFERSON",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","ARKANSAS","JEFFERSON",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","ARKANSAS","JEFFERSON",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","ARKANSAS","JEFFERSON",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,2
"CENSUS",2022,"COUNTY","ARKANSAS","JEFFERSON",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,2
"CENSUS",2022,"COUNTY","ARKANSAS","JEFFERSON",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,2
"CENSUS",2022,"COUNTY","ARKANSAS","HEMPSTEAD",NA,"STRAWBERRIES","ACRES BEARING",NA,15
"CENSUS",2022,"COUNTY","ARKANSAS","HEMPSTEAD",NA,"STRAWBERRIES","ACRES GROWN",NA,15
"CENSUS",2022,"COUNTY","ARKANSAS","HEMPSTEAD",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,3
"CENSUS",2022,"COUNTY","ARKANSAS","HEMPSTEAD",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,3
"CENSUS",2022,"COUNTY","ARKANSAS","PIKE",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","ARKANSAS","PIKE",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","ARKANSAS","PIKE",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,1
"CENSUS",2022,"COUNTY","ARKANSAS","PIKE",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,1
"CENSUS",2022,"COUNTY","ARKANSAS","CRAWFORD",NA,"STRAWBERRIES","ACRES BEARING",NA,3
"CENSUS",2022,"COUNTY","ARKANSAS","CRAWFORD",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","ARKANSAS","CRAWFORD",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","ARKANSAS","CRAWFORD",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,6
"CENSUS",2022,"COUNTY","ARKANSAS","CRAWFORD",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,6
"CENSUS",2022,"COUNTY","ARKANSAS","CRAWFORD",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,5
"CENSUS",2022,"COUNTY","ARKANSAS","JOHNSON",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","ARKANSAS","JOHNSON",NA,"STRAWBERRIES","ACRES GROWN",NA,4
"CENSUS",2022,"COUNTY","ARKANSAS","JOHNSON",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","ARKANSAS","JOHNSON",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,6
"CENSUS",2022,"COUNTY","ARKANSAS","JOHNSON",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,6
"CENSUS",2022,"COUNTY","ARKANSAS","JOHNSON",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,2
"CENSUS",2022,"COUNTY","ARKANSAS","LOGAN",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","ARKANSAS","LOGAN",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","ARKANSAS","LOGAN",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,1
"CENSUS",2022,"COUNTY","ARKANSAS","LOGAN",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,1
"CENSUS",2022,"COUNTY","ARKANSAS","SEBASTIAN",NA,"STRAWBERRIES","ACRES BEARING",NA,3
"CENSUS",2022,"COUNTY","ARKANSAS","SEBASTIAN",NA,"STRAWBERRIES","ACRES GROWN",NA,3
"CENSUS",2022,"COUNTY","ARKANSAS","SEBASTIAN",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,3
"CENSUS",2022,"COUNTY","ARKANSAS","SEBASTIAN",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,3
"CENSUS",2022,"COUNTY","CALIFORNIA","ALAMEDA",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","ALAMEDA",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","ALAMEDA",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,3
"CENSUS",2022,"COUNTY","CALIFORNIA","ALAMEDA",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,3
"CENSUS",2022,"COUNTY","CALIFORNIA","MARIN",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","MARIN",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","MARIN",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","MARIN",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,6
"CENSUS",2022,"COUNTY","CALIFORNIA","MARIN",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,7
"CENSUS",2022,"COUNTY","CALIFORNIA","MARIN",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,1
"CENSUS",2022,"COUNTY","CALIFORNIA","MONTEREY",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","MONTEREY",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","MONTEREY",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,238
"CENSUS",2022,"COUNTY","CALIFORNIA","MONTEREY",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,138
"CENSUS",2022,"COUNTY","CALIFORNIA","MONTEREY",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,138
"CENSUS",2022,"COUNTY","CALIFORNIA","MONTEREY",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,18
"CENSUS",2022,"COUNTY","CALIFORNIA","NAPA",NA,"STRAWBERRIES","ACRES BEARING",NA,90
"CENSUS",2022,"COUNTY","CALIFORNIA","NAPA",NA,"STRAWBERRIES","ACRES GROWN",NA,90
"CENSUS",2022,"COUNTY","CALIFORNIA","NAPA",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,37
"CENSUS",2022,"COUNTY","CALIFORNIA","NAPA",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,37
"CENSUS",2022,"COUNTY","CALIFORNIA","SAN BENITO",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","SAN BENITO",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","SAN BENITO",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,2
"CENSUS",2022,"COUNTY","CALIFORNIA","SAN BENITO",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,2
"CENSUS",2022,"COUNTY","CALIFORNIA","SAN LUIS OBISPO",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","SAN LUIS OBISPO",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","SAN LUIS OBISPO",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","SAN LUIS OBISPO",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,32
"CENSUS",2022,"COUNTY","CALIFORNIA","SAN LUIS OBISPO",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,34
"CENSUS",2022,"COUNTY","CALIFORNIA","SAN LUIS OBISPO",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,2
"CENSUS",2022,"COUNTY","CALIFORNIA","SAN MATEO",NA,"STRAWBERRIES","ACRES BEARING",NA,4
"CENSUS",2022,"COUNTY","CALIFORNIA","SAN MATEO",NA,"STRAWBERRIES","ACRES GROWN",NA,4
"CENSUS",2022,"COUNTY","CALIFORNIA","SAN MATEO",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,7
"CENSUS",2022,"COUNTY","CALIFORNIA","SAN MATEO",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,7
"CENSUS",2022,"COUNTY","CALIFORNIA","SANTA CLARA",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","SANTA CLARA",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","SANTA CLARA",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","SANTA CLARA",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,3
"CENSUS",2022,"COUNTY","CALIFORNIA","SANTA CLARA",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,3
"CENSUS",2022,"COUNTY","CALIFORNIA","SANTA CLARA",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,1
"CENSUS",2022,"COUNTY","CALIFORNIA","SANTA CRUZ",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","SANTA CRUZ",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","SANTA CRUZ",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,7
"CENSUS",2022,"COUNTY","CALIFORNIA","SANTA CRUZ",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,45
"CENSUS",2022,"COUNTY","CALIFORNIA","SANTA CRUZ",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,45
"CENSUS",2022,"COUNTY","CALIFORNIA","SANTA CRUZ",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,4
"CENSUS",2022,"COUNTY","CALIFORNIA","SONOMA",NA,"STRAWBERRIES","ACRES BEARING",NA,28
"CENSUS",2022,"COUNTY","CALIFORNIA","SONOMA",NA,"STRAWBERRIES","ACRES GROWN",NA,29
"CENSUS",2022,"COUNTY","CALIFORNIA","SONOMA",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,1
"CENSUS",2022,"COUNTY","CALIFORNIA","SONOMA",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,23
"CENSUS",2022,"COUNTY","CALIFORNIA","SONOMA",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,23
"CENSUS",2022,"COUNTY","CALIFORNIA","SONOMA",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,3
"CENSUS",2022,"COUNTY","CALIFORNIA","LASSEN",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","LASSEN",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","LASSEN",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,1
"CENSUS",2022,"COUNTY","CALIFORNIA","LASSEN",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,1
"CENSUS",2022,"COUNTY","CALIFORNIA","MODOC",NA,"STRAWBERRIES","ACRES BEARING",NA,1
"CENSUS",2022,"COUNTY","CALIFORNIA","MODOC",NA,"STRAWBERRIES","ACRES GROWN",NA,1
"CENSUS",2022,"COUNTY","CALIFORNIA","MODOC",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,4
"CENSUS",2022,"COUNTY","CALIFORNIA","MODOC",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,4
"CENSUS",2022,"COUNTY","CALIFORNIA","PLUMAS",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","PLUMAS",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","PLUMAS",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,6
"CENSUS",2022,"COUNTY","CALIFORNIA","PLUMAS",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,6
"CENSUS",2022,"COUNTY","CALIFORNIA","HUMBOLDT",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","HUMBOLDT",NA,"STRAWBERRIES","ACRES GROWN",NA,2
"CENSUS",2022,"COUNTY","CALIFORNIA","HUMBOLDT",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","HUMBOLDT",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,5
"CENSUS",2022,"COUNTY","CALIFORNIA","HUMBOLDT",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,7
"CENSUS",2022,"COUNTY","CALIFORNIA","HUMBOLDT",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,2
"CENSUS",2022,"COUNTY","CALIFORNIA","MENDOCINO",NA,"STRAWBERRIES","ACRES BEARING",NA,6
"CENSUS",2022,"COUNTY","CALIFORNIA","MENDOCINO",NA,"STRAWBERRIES","ACRES GROWN",NA,9
"CENSUS",2022,"COUNTY","CALIFORNIA","MENDOCINO",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,3
"CENSUS",2022,"COUNTY","CALIFORNIA","MENDOCINO",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,9
"CENSUS",2022,"COUNTY","CALIFORNIA","MENDOCINO",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,9
"CENSUS",2022,"COUNTY","CALIFORNIA","MENDOCINO",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,4
"CENSUS",2022,"COUNTY","CALIFORNIA","BUTTE",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","BUTTE",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","BUTTE",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,2
"CENSUS",2022,"COUNTY","CALIFORNIA","BUTTE",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,2
"CENSUS",2022,"COUNTY","CALIFORNIA","SACRAMENTO",NA,"STRAWBERRIES","ACRES BEARING",NA,8
"CENSUS",2022,"COUNTY","CALIFORNIA","SACRAMENTO",NA,"STRAWBERRIES","ACRES GROWN",NA,10
"CENSUS",2022,"COUNTY","CALIFORNIA","SACRAMENTO",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,2
"CENSUS",2022,"COUNTY","CALIFORNIA","SACRAMENTO",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,9
"CENSUS",2022,"COUNTY","CALIFORNIA","SACRAMENTO",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,9
"CENSUS",2022,"COUNTY","CALIFORNIA","SACRAMENTO",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,3
"CENSUS",2022,"COUNTY","CALIFORNIA","SOLANO",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","SOLANO",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","SOLANO",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","SOLANO",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,2
"CENSUS",2022,"COUNTY","CALIFORNIA","SOLANO",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,2
"CENSUS",2022,"COUNTY","CALIFORNIA","SOLANO",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,2
"CENSUS",2022,"COUNTY","CALIFORNIA","SUTTER",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","SUTTER",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","SUTTER",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,1
"CENSUS",2022,"COUNTY","CALIFORNIA","SUTTER",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,1
"CENSUS",2022,"COUNTY","CALIFORNIA","YOLO",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","YOLO",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","YOLO",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","YOLO",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,6
"CENSUS",2022,"COUNTY","CALIFORNIA","YOLO",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,8
"CENSUS",2022,"COUNTY","CALIFORNIA","YOLO",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,2
"CENSUS",2022,"COUNTY","CALIFORNIA","FRESNO",NA,"STRAWBERRIES","ACRES BEARING",NA,2
"CENSUS",2022,"COUNTY","CALIFORNIA","FRESNO",NA,"STRAWBERRIES","ACRES GROWN",NA,2
"CENSUS",2022,"COUNTY","CALIFORNIA","FRESNO",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,3
"CENSUS",2022,"COUNTY","CALIFORNIA","FRESNO",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,3
"CENSUS",2022,"COUNTY","CALIFORNIA","KERN",NA,"STRAWBERRIES","ACRES BEARING",NA,62
"CENSUS",2022,"COUNTY","CALIFORNIA","KERN",NA,"STRAWBERRIES","ACRES GROWN",NA,62
"CENSUS",2022,"COUNTY","CALIFORNIA","KERN",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,5
"CENSUS",2022,"COUNTY","CALIFORNIA","KERN",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,5
"CENSUS",2022,"COUNTY","CALIFORNIA","MADERA",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","MADERA",NA,"STRAWBERRIES","ACRES GROWN",NA,6
"CENSUS",2022,"COUNTY","CALIFORNIA","MADERA",NA,"STRAWBERRIES","ACRES NON-BEARING",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","MADERA",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,2
"CENSUS",2022,"COUNTY","CALIFORNIA","MADERA",NA,"STRAWBERRIES","OPERATIONS WITH AREA GROWN",NA,11
"CENSUS",2022,"COUNTY","CALIFORNIA","MADERA",NA,"STRAWBERRIES","OPERATIONS WITH AREA NON-BEARING",NA,11
"CENSUS",2022,"COUNTY","CALIFORNIA","MERCED",NA,"STRAWBERRIES","ACRES BEARING",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","MERCED",NA,"STRAWBERRIES","ACRES GROWN",NA,NA
"CENSUS",2022,"COUNTY","CALIFORNIA","MERCED",NA,"STRAWBERRIES","OPERATIONS WITH AREA BEARING",NA,3
