Program,Year,Period,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Fruit,Category,Item,Metric,Value,CV (%),Use,Name,Code
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,0.078,NA,HERBICIDE,FLUMIOXAZIN,129034
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,(D),NA,HERBICIDE,OXYFLUORFEN,111601
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,0.923,NA,HERBICIDE,PENDIMETHALIN,108501
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,0.019,NA,INSECTICIDE,ABAMECTIN,122804
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,0.299,NA,INSECTICIDE,ACEQUINOCYL,6329
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,0.129,NA,INSECTICIDE,ACETAMIPRID,99050
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,0.03,NA,INSECTICIDE,AZADIRACHTIN,121701
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,(NA),NA,INSECTICIDE,BEAUVERIA BASSIANA,128924
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,0.5,NA,INSECTICIDE,BIFENAZATE,586
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,0.116,NA,INSECTICIDE,BIFENTHRIN,128825
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,(NA),NA,INSECTICIDE,BT KURSTAK ABTS-1857,1857
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,(NA),NA,INSECTICIDE,BT KURSTAKI ABTS-351,351
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,(NA),NA,INSECTICIDE,BT KURSTAKI SA-11,11
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,(D),NA,INSECTICIDE,CANOLA OIL,11332
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,0.063,NA,INSECTICIDE,CHLORANTRANILIPROLE,90100
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,(NA),NA,INSECTICIDE,CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA,4
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,0.117,NA,INSECTICIDE,CYANTRANILIPROLE,90098
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,0.178,NA,INSECTICIDE,CYFLUMETOFEN,138831
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,(D),NA,INSECTICIDE,ETOXAZOLE,107091
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,(D),NA,INSECTICIDE,FENBUTATIN-OXIDE,104601
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,0.26,NA,INSECTICIDE,FENPROPATHRIN,127901
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,(D),NA,INSECTICIDE,FENPYROXIMATE,129131
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,0.087,NA,INSECTICIDE,FLONICAMID,128016
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,0.182,NA,INSECTICIDE,FLUPYRADIFURONE,122304
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,0.186,NA,INSECTICIDE,HEXYTHIAZOX,128849
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,0.457,NA,INSECTICIDE,IMIDACLOPRID,129099
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,(D),NA,INSECTICIDE,LAMBDA-CYHALOTHRIN,128897
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,1.807,NA,INSECTICIDE,MALATHION,57701
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,0.169,NA,INSECTICIDE,METHOXYFENOZIDE,121027
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,(D),NA,INSECTICIDE,NALED,34401
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,(D),NA,INSECTICIDE,NEEM OIL,25006
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,(D),NA,INSECTICIDE,"NEEM OIL, CLAR. HYD.",25007
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,0.077,NA,INSECTICIDE,NOVALURON,124002
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,(D),NA,INSECTICIDE,PIPERONYL BUTOXIDE,67501
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,(D),NA,INSECTICIDE,PYRETHRINS,69001
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,(D),NA,INSECTICIDE,PYRIDABEN,129105
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,0.071,NA,INSECTICIDE,SPINETORAM,110007
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,0.094,NA,INSECTICIDE,SPINOSAD,110003
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / APPLICATION,AVG,0.062,NA,INSECTICIDE,THIAMETHOXAM,60109
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.326,NA,FUNGICIDE,AZOXYSTROBIN,128810
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(NA),NA,FUNGICIDE,BACILLUS AMYLOLIQUEFACIENS STRAIN D747,747
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(NA),NA,FUNGICIDE,BACILLUS SUBTILIS,6479
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,FUNGICIDE,BLAD,30006
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.093,NA,FUNGICIDE,BORAX DECAHYDRATE,11102
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.885,NA,FUNGICIDE,BOSCALID,128008
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(NA),NA,FUNGICIDE,BT SUBSP KURSTAKI EVB-113-19,113
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,15.932,NA,FUNGICIDE,CAPTAN,81301
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,FUNGICIDE,CYFLUFENAMID,555550
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.872,NA,FUNGICIDE,CYPRODINIL,288202
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,FUNGICIDE,DIFENOCONAZOLE,128847
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.753,NA,FUNGICIDE,FENHEXAMID,90209
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.599,NA,FUNGICIDE,FLUDIOXONIL,71503
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.389,NA,FUNGICIDE,FLUOPYRAM,80302
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.294,NA,FUNGICIDE,FLUXAPYROXAD,138009
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,FUNGICIDE,FOSETYL-AL,123301
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,FUNGICIDE,ISOFETAMID,270000
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.727,NA,FUNGICIDE,MEFENOXAM,113502
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,FUNGICIDE,MONO-POTASSIUM SALT,76416
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.546,NA,FUNGICIDE,MYCLOBUTANIL,128857
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.49,NA,FUNGICIDE,PENTHIOPYRAD,90112
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.109,NA,FUNGICIDE,POLYOXIN D ZINC SALT,230000
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.174,NA,FUNGICIDE,PROPICONAZOLE,122101
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,FUNGICIDE,PYDIFLUMETOFEN,90110
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.355,NA,FUNGICIDE,PYRACLOSTROBIN,99100
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,1.036,NA,FUNGICIDE,PYRIMETHANIL,288201
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.193,NA,FUNGICIDE,QUINOLINE,55459
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,38.761,NA,FUNGICIDE,SULFUR,77501
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.059,NA,FUNGICIDE,TETRACONAZOLE,120603
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,1.667,NA,FUNGICIDE,THIOPHANATE-METHYL,102001
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,8.873,NA,FUNGICIDE,THIRAM,79801
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.39,NA,FUNGICIDE,TRIFLOXYSTROBIN,129112
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,FUNGICIDE,TRIFLUMIZOLE,128879
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,HERBICIDE,CARFENTRAZONE-ETHYL,128712
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.315,NA,HERBICIDE,FLUMIOXAZIN,129034
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,HERBICIDE,OXYFLUORFEN,111601
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,5.892,NA,HERBICIDE,PENDIMETHALIN,108501
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.025,NA,INSECTICIDE,ABAMECTIN,122804
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.65,NA,INSECTICIDE,ACEQUINOCYL,6329
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.181,NA,INSECTICIDE,ACETAMIPRID,99050
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.114,NA,INSECTICIDE,AZADIRACHTIN,121701
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(NA),NA,INSECTICIDE,BEAUVERIA BASSIANA,128924
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,1.094,NA,INSECTICIDE,BIFENAZATE,586
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.178,NA,INSECTICIDE,BIFENTHRIN,128825
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(NA),NA,INSECTICIDE,BT KURSTAK ABTS-1857,1857
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(NA),NA,INSECTICIDE,BT KURSTAKI ABTS-351,351
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(NA),NA,INSECTICIDE,BT KURSTAKI SA-11,11
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,CANOLA OIL,11332
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.158,NA,INSECTICIDE,CHLORANTRANILIPROLE,90100
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(NA),NA,INSECTICIDE,CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA,4
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.241,NA,INSECTICIDE,CYANTRANILIPROLE,90098
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.397,NA,INSECTICIDE,CYFLUMETOFEN,138831
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,ETOXAZOLE,107091
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,FENBUTATIN-OXIDE,104601
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.327,NA,INSECTICIDE,FENPROPATHRIN,127901
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,FENPYROXIMATE,129131
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.197,NA,INSECTICIDE,FLONICAMID,128016
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.317,NA,INSECTICIDE,FLUPYRADIFURONE,122304
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.227,NA,INSECTICIDE,HEXYTHIAZOX,128849
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.496,NA,INSECTICIDE,IMIDACLOPRID,129099
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,LAMBDA-CYHALOTHRIN,128897
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,2.398,NA,INSECTICIDE,MALATHION,57701
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.276,NA,INSECTICIDE,METHOXYFENOZIDE,121027
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,NALED,34401
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,NEEM OIL,25006
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,"NEEM OIL, CLAR. HYD.",25007
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.232,NA,INSECTICIDE,NOVALURON,124002
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,PIPERONYL BUTOXIDE,67501
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,PYRETHRINS,69001
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,(D),NA,INSECTICIDE,PYRIDABEN,129105
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.125,NA,INSECTICIDE,SPINETORAM,110007
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.173,NA,INSECTICIDE,SPINOSAD,110003
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN LB / ACRE / YEAR,AVG,0.092,NA,INSECTICIDE,THIAMETHOXAM,60109
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,1.4,NA,FUNGICIDE,AZOXYSTROBIN,128810
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,FUNGICIDE,BACILLUS AMYLOLIQUEFACIENS STRAIN D747,747
SURVEY,2023,YEAR,STATE,CALIFORNIA,06,NA,NA,NA,NA,STRAWBERRIES,BEARING - APPLICATIONS,MEASURED IN NUMBER,AVG,(D),NA,FUNGICIDE,BACILLUS SUBTILIS,6479
