Program,Year,Period,Week_Ending,Geo_Level,State,State_ANSI,Region,Commodity,Data_Item,Domain,Domain_Category,Value
CENSUS,2022,YEAR,NA,COUNTY,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,8
CENSUS,2022,YEAR,NA,COUNTY,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,2
CENSUS,2022,YEAR,NA,COUNTY,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,62
CENSUS,2022,YEAR,NA,COUNTY,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,62
CENSUS,2022,YEAR,NA,COUNTY,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,5
CENSUS,2022,YEAR,NA,COUNTY,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,6
CENSUS,2022,YEAR,NA,COUNTY,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,11
CENSUS,2022,YEAR,NA,COUNTY,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,11
CENSUS,2022,YEAR,NA,COUNTY,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,13
CENSUS,2022,YEAR,NA,COUNTY,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED,12
CENSUS,2022,YEAR,NA,COUNTY,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,8
CENSUS,2022,YEAR,NA,COUNTY,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,5
CENSUS,2022,YEAR,NA,COUNTY,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,10
CENSUS,2022,YEAR,NA,COUNTY,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,10
CENSUS,2022,YEAR,NA,COUNTY,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,189
CENSUS,2022,YEAR,NA,COUNTY,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,189
CENSUS,2022,YEAR,NA,COUNTY,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,55
CENSUS,2022,YEAR,NA,COUNTY,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,10
CENSUS,2022,YEAR,NA,COUNTY,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,51
CENSUS,2022,YEAR,NA,COUNTY,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,51
CENSUS,2022,YEAR,NA,COUNTY,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,18
CENSUS,2022,YEAR,NA,COUNTY,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,21
CENSUS,2022,YEAR,NA,COUNTY,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,101
CENSUS,2022,YEAR,NA,COUNTY,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,102
CENSUS,2022,YEAR,NA,COUNTY,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED,58
CENSUS,2022,YEAR,NA,COUNTY,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,77
CENSUS,2022,YEAR,NA,COUNTY,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,77
CENSUS,2022,YEAR,NA,COUNTY,CALIFORNIA,06,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,8
CENSUS,2022,YEAR,NA,COUNTY,COLORADO,08,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,4
CENSUS,2022,YEAR,NA,COUNTY,COLORADO,08,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,4
CENSUS,2022,YEAR,NA,COUNTY,COLORADO,08,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,1
CENSUS,2022,YEAR,NA,COUNTY,COLORADO,08,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,1
CENSUS,2022,YEAR,NA,COUNTY,COLORADO,08,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED,4
CENSUS,2022,YEAR,NA,COUNTY,COLORADO,08,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,1
CENSUS,2022,YEAR,NA,COUNTY,COLORADO,08,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,3
CENSUS,2022,YEAR,NA,COUNTY,COLORADO,08,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,2
CENSUS,2022,YEAR,NA,COUNTY,COLORADO,08,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,1
CENSUS,2022,YEAR,NA,COUNTY,COLORADO,08,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,1
CENSUS,2022,YEAR,NA,COUNTY,COLORADO,08,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,3
CENSUS,2022,YEAR,NA,COUNTY,COLORADO,08,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,2
CENSUS,2022,YEAR,NA,COUNTY,COLORADO,08,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED,1
CENSUS,2022,YEAR,NA,COUNTY,COLORADO,08,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,4
CENSUS,2022,YEAR,NA,COUNTY,COLORADO,08,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,6
CENSUS,2022,YEAR,NA,COUNTY,COLORADO,08,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,3
CENSUS,2022,YEAR,NA,COUNTY,COLORADO,08,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,2
CENSUS,2022,YEAR,NA,COUNTY,COLORADO,08,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,2
CENSUS,2022,YEAR,NA,COUNTY,COLORADO,08,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED,2
CENSUS,2022,YEAR,NA,COUNTY,COLORADO,08,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,7
CENSUS,2022,YEAR,NA,COUNTY,COLORADO,08,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,2
CENSUS,2022,YEAR,NA,COUNTY,COLORADO,08,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,3
CENSUS,2022,YEAR,NA,COUNTY,COLORADO,08,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,14
CENSUS,2022,YEAR,NA,COUNTY,COLORADO,08,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,18
CENSUS,2022,YEAR,NA,COUNTY,COLORADO,08,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,4
CENSUS,2022,YEAR,NA,COUNTY,COLORADO,08,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,5
CENSUS,2022,YEAR,NA,COUNTY,COLORADO,08,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,5
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,4
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,4
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED,4
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,8
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,10
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,3
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,21
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,26
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED,5
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,18
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,29
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,12
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,1
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,3
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED,2
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,11
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,20
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,9
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,13
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,16
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED,3
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,4
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,44
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,23
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,24
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,5
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED,1
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,14
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,16
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,4
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,30
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,47
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED,17
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,11
CENSUS,2022,YEAR,NA,COUNTY,CONNECTICUT,09,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,8
CENSUS,2022,YEAR,NA,COUNTY,DELAWARE,10,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,4
CENSUS,2022,YEAR,NA,COUNTY,DELAWARE,10,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,4
CENSUS,2022,YEAR,NA,COUNTY,DELAWARE,10,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED,4
CENSUS,2022,YEAR,NA,COUNTY,DELAWARE,10,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,4
CENSUS,2022,YEAR,NA,COUNTY,DELAWARE,10,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,4
CENSUS,2022,YEAR,NA,COUNTY,DELAWARE,10,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,1
CENSUS,2022,YEAR,NA,COUNTY,DELAWARE,10,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,1
CENSUS,2022,YEAR,NA,COUNTY,DELAWARE,10,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,1
CENSUS,2022,YEAR,NA,COUNTY,DELAWARE,10,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,6
CENSUS,2022,YEAR,NA,COUNTY,DELAWARE,10,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,9
CENSUS,2022,YEAR,NA,COUNTY,DELAWARE,10,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,11
CENSUS,2022,YEAR,NA,COUNTY,DELAWARE,10,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,4
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,15
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,4
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED,4
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,16
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,16
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,1
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,9
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,9
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,3
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,3
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,4
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,1
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,1
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,2
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,2
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,14
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,14
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,7
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,7
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED,235
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,133
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,133
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,14
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,36
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,36
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,5
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,5
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,10
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,10
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,893
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,893
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,54
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,54
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,18
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,18
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,6
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,6
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,2
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,2
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,7
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,7
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,4
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,4
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,6
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,6
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,9
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,9
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,1
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,1
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,8
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,8
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,15
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,TOTAL,NOT SPECIFIED,25
CENSUS,2022,YEAR,NA,COUNTY,FLORIDA,12,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,25
